74,1110317,"1110317","白石","しろいし","札幌市白石区平和通3丁目北6","141.413612","43.054715","JR函館本線(小樽～旭川)","JR函館本線(小樽～旭川)","北海道"
75,1110318,"1110318","厚別","あつべつ","札幌市厚別区厚別中央５条４丁目","141.46369","43.045154","JR函館本線(小樽～旭川)","JR函館本線(小樽～旭川)","北海道"
76,1110319,"1110319","森林公園","しんりんこうえん","札幌市厚別区厚別北１条４丁目","141.481332","43.056456","JR函館本線(小樽～旭川)","JR函館本線(小樽～旭川)","北海道"
77,1110320,"1110320","大麻","おおあさ","江別市大麻中町","141.496925","43.072382","JR函館本線(小樽～旭川)","JR函館本線(小樽～旭川)","北海道"
78,1110321,"1110321","野幌","のっぽろ","江別市野幌町","141.52984","43.092559","JR函館本線(小樽～旭川)","JR函館本線(小樽～旭川)","北海道"
79,1110322,"1110322","高砂","たかさご","江別市高砂町","141.540752","43.100084","JR函館本線(小樽～旭川)","JR函館本線(小樽～旭川)","北海道"
80,1110323,"1110323","江別","えべつ","江別市萩ケ岡","141.55679","43.110189","JR函館本線(小樽～旭川)","JR函館本線(小樽～旭川)","北海道"
81,1110324,"1110324","豊幌","とよほろ","江別市豊幌","141.62466","43.136446","JR函館本線(小樽～旭川)","JR函館本線(小樽～旭川)","北海道"
82,1110325,"1110325","幌向","ほろむい","岩見沢市幌向南１条３丁目","141.655839","43.151348","JR函館本線(小樽～旭川)","JR函館本線(小樽～旭川)","北海道"
83,1110326,"1110326","上幌向","かみほろむい","岩見沢市上幌向南１条４丁目","141.715391","43.18183","JR函館本線(小樽～旭川)","JR函館本線(小樽～旭川)","北海道"
84,1110327,"1110327","岩見沢","いわみざわ","岩見沢市有明町南","141.759359","43.204201","JR函館本線(小樽～旭川)","JR函館本線(小樽～旭川)","北海道"
85,1110328,"1110328","峰延","みねのぶ","美唄市峰延","141.814673","43.264694","JR函館本線(小樽～旭川)","JR函館本線(小樽～旭川)","北海道"
86,1110329,"1110329","光珠内","こうしゅない","美唄市光珠内","141.844655","43.292658","JR函館本線(小樽～旭川)","JR函館本線(小樽～旭川)","北海道"
